CCG,DRUGNAME,YEARMONTH,TOTAL
OLDHAM,Galantamine,2016-09-01,5457.0
OLDHAM,Galantamine,2016-10-01,4847.0
OLDHAM,Galantamine,2016-11-01,4971.0
OLDHAM,Galantamine,2016-12-01,5032.0
OLDHAM,Galantamine,2017-01-01,5103.0
OLDHAM,Galantamine,2017-02-01,4849.0
OLDHAM,Galantamine,2017-03-01,5137.0
OLDHAM,Galantamine,2017-04-01,4755.0
OLDHAM,Galantamine,2017-05-01,4778.0
OLDHAM,Galantamine,2017-06-01,4944.0
OLDHAM,Galantamine,2017-07-01,4877.0
OLDHAM,Galantamine,2017-08-01,4565.0
OLDHAM,Galantamine,2017-09-01,4472.0
OLDHAM,Galantamine,2017-10-01,4261.0
OLDHAM,Galantamine,2017-11-01,4601.0
OLDHAM,Galantamine,2017-12-01,4474.0
OLDHAM,Galantamine,2018-01-01,4219.0
OLDHAM,Galantamine,2018-02-01,3778.0
OLDHAM,Galantamine,2018-03-01,3610.0
OLDHAM,Galantamine,2018-04-01,4307.0
OLDHAM,Galantamine,2018-05-01,4216.0
OLDHAM,Galantamine,2018-06-01,3631.0
OLDHAM,Galantamine,2018-07-01,3501.0
OLDHAM,Galantamine,2018-08-01,3953.0
OLDHAM,Galantamine,2018-09-01,3583.0
OLDHAM,Galantamine,2018-10-01,3992.0
OLDHAM,Galantamine,2018-11-01,4296.0
OLDHAM,Galantamine,2018-12-01,3634.0
OLDHAM,Galantamine,2019-01-01,3476.0
OLDHAM,Galantamine,2019-02-01,3028.0
OLDHAM,Galantamine,2019-03-01,2860.0
OLDHAM,Galantamine,2019-04-01,2898.0
OLDHAM,Galantamine,2019-05-01,2765.0
OLDHAM,Galantamine,2019-06-01,2821.0
OLDHAM,Galantamine,2019-07-01,2373.0
OLDHAM,Galantamine,2019-08-01,2856.0
OLDHAM,Galantamine,2019-09-01,2275.0
OLDHAM,Galantamine,2019-10-01,2842.0
OLDHAM,Galantamine,2019-11-01,2051.0
OLDHAM,Galantamine,2019-12-01,2940.0
OLDHAM,Galantamine,2020-01-01,2268.0
OLDHAM,Galantamine,2020-02-01,2289.0
OLDHAM,Galantamine,2020-03-01,2730.0
OLDHAM,Galantamine,2020-04-01,1883.0
OLDHAM,Galantamine,2020-05-01,2163.0
OLDHAM,Galantamine,2020-06-01,2170.0
OLDHAM,Galantamine,2020-07-01,2156.0
OLDHAM,Galantamine,2020-08-01,1883.0
OLDHAM,Galantamine,2020-09-01,2594.0
OLDHAM,Galantamine,2020-10-01,1820.0
OLDHAM,Galantamine,2020-11-01,1764.0
OLDHAM,Galantamine,2020-12-01,1813.0
OLDHAM,Memantine,2014-01-01,8696.0
OLDHAM,Memantine,2014-02-01,8663.0
OLDHAM,Memantine,2014-03-01,9407.0
OLDHAM,Memantine,2014-04-01,9301.0
OLDHAM,Memantine,2014-05-01,9537.0
OLDHAM,Memantine,2014-06-01,9539.0
OLDHAM,Memantine,2014-07-01,11075.0
OLDHAM,Memantine,2014-08-01,10627.0
OLDHAM,Memantine,2014-09-01,12549.0
OLDHAM,Memantine,2014-10-01,12950.0
OLDHAM,Memantine,2014-11-01,12829.0
OLDHAM,Memantine,2014-12-01,15114.0
OLDHAM,Memantine,2015-01-01,14698.0
OLDHAM,Memantine,2015-02-01,12689.0
OLDHAM,Memantine,2015-03-01,15736.0
OLDHAM,Memantine,2015-04-01,14524.0
OLDHAM,Memantine,2015-05-01,14943.0
OLDHAM,Memantine,2015-06-01,15452.0
OLDHAM,Memantine,2015-07-01,17419.0
OLDHAM,Memantine,2015-08-01,16388.0
OLDHAM,Memantine,2015-09-01,16734.0
OLDHAM,Memantine,2015-10-01,18157.0
OLDHAM,Memantine,2015-11-01,17983.0
OLDHAM,Memantine,2015-12-01,21252.0
OLDHAM,Memantine,2016-01-01,18651.0
OLDHAM,Memantine,2016-02-01,18401.0
OLDHAM,Memantine,2016-03-01,19478.0
OLDHAM,Memantine,2016-04-01,20696.0
OLDHAM,Memantine,2016-05-01,20042.0
OLDHAM,Memantine,2016-06-01,21471.0
OLDHAM,Memantine,2016-07-01,20417.0
OLDHAM,Memantine,2016-08-01,23121.0
OLDHAM,Memantine,2016-09-01,21332.0
OLDHAM,Memantine,2016-10-01,23080.0
OLDHAM,Memantine,2016-11-01,22869.0
OLDHAM,Memantine,2016-12-01,22749.0
OLDHAM,Memantine,2017-01-01,22081.0
OLDHAM,Memantine,2017-02-01,21888.0
OLDHAM,Memantine,2017-03-01,24451.0
OLDHAM,Memantine,2017-04-01,20086.0
OLDHAM,Memantine,2017-05-01,23580.0
OLDHAM,Memantine,2017-06-01,25042.0
OLDHAM,Memantine,2017-07-01,23116.0
OLDHAM,Memantine,2017-08-01,23070.0
OLDHAM,Memantine,2017-09-01,26061.0
OLDHAM,Memantine,2017-10-01,23886.0
OLDHAM,Memantine,2017-11-01,26724.0
OLDHAM,Memantine,2017-12-01,26917.0
OLDHAM,Memantine,2018-01-01,26195.0
OLDHAM,Memantine,2018-02-01,25552.0
OLDHAM,Memantine,2018-03-01,24456.0
OLDHAM,Memantine,2018-04-01,27903.0
OLDHAM,Memantine,2018-05-01,26634.0
OLDHAM,Memantine,2018-06-01,26683.0
OLDHAM,Memantine,2018-07-01,28947.0
OLDHAM,Memantine,2018-08-01,29827.0
OLDHAM,Memantine,2018-09-01,28980.0
OLDHAM,Memantine,2018-10-01,31953.0
OLDHAM,Memantine,2018-11-01,31914.0
OLDHAM,Memantine,2018-12-01,31182.0
OLDHAM,Memantine,2019-01-01,31450.0
OLDHAM,Memantine,2019-02-01,27465.0
OLDHAM,Memantine,2019-03-01,29462.0
OLDHAM,Memantine,2019-04-01,30949.0
OLDHAM,Memantine,2019-05-01,32455.0
OLDHAM,Memantine,2019-06-01,29313.0
OLDHAM,Memantine,2019-07-01,30219.0
OLDHAM,Memantine,2019-08-01,34827.0
OLDHAM,Memantine,2019-09-01,34196.0
OLDHAM,Memantine,2019-10-01,37285.0
OLDHAM,Memantine,2019-11-01,35010.0
OLDHAM,Memantine,2019-12-01,36327.0
OLDHAM,Memantine,2020-01-01,33254.0
OLDHAM,Memantine,2020-02-01,33278.0
OLDHAM,Memantine,2020-03-01,34851.0
OLDHAM,Memantine,2020-04-01,34260.0
OLDHAM,Memantine,2020-05-01,31031.0
OLDHAM,Memantine,2020-06-01,33343.0
OLDHAM,Memantine,2020-07-01,32467.0
OLDHAM,Memantine,2020-08-01,31072.0
OLDHAM,Memantine,2020-09-01,34420.0
OLDHAM,Memantine,2020-10-01,33290.0
OLDHAM,Memantine,2020-11-01,32825.0
OLDHAM,Memantine,2020-12-01,34410.0
OLDHAM,Rivastigmine,2014-01-01,4872.0
OLDHAM,Rivastigmine,2014-02-01,4089.0
OLDHAM,Rivastigmine,2014-03-01,4369.0
OLDHAM,Rivastigmine,2014-04-01,4620.0
OLDHAM,Rivastigmine,2014-05-01,4400.0
OLDHAM,Rivastigmine,2014-06-01,4140.0
OLDHAM,Rivastigmine,2014-07-01,4928.0
OLDHAM,Rivastigmine,2014-08-01,3871.0
OLDHAM,Rivastigmine,2014-09-01,4375.0
OLDHAM,Rivastigmine,2014-10-01,5644.0
OLDHAM,Rivastigmine,2014-11-01,4315.0
OLDHAM,Rivastigmine,2014-12-01,5239.0
OLDHAM,Rivastigmine,2015-01-01,4784.0
OLDHAM,Rivastigmine,2015-02-01,4442.0
OLDHAM,Rivastigmine,2015-03-01,4689.0
OLDHAM,Rivastigmine,2015-04-01,4561.0
OLDHAM,Rivastigmine,2015-05-01,5030.0
OLDHAM,Rivastigmine,2015-06-01,4865.0
OLDHAM,Rivastigmine,2015-07-01,5230.0
OLDHAM,Rivastigmine,2015-08-01,4136.0
OLDHAM,Rivastigmine,2015-09-01,4425.0
OLDHAM,Rivastigmine,2015-10-01,5257.0
OLDHAM,Rivastigmine,2015-11-01,4695.0
OLDHAM,Rivastigmine,2015-12-01,5513.0
OLDHAM,Rivastigmine,2016-01-01,4809.0
OLDHAM,Rivastigmine,2016-02-01,4856.0
OLDHAM,Rivastigmine,2016-03-01,5107.0
OLDHAM,Rivastigmine,2016-04-01,5866.0
OLDHAM,Rivastigmine,2016-05-01,4870.0
OLDHAM,Rivastigmine,2016-06-01,4536.0
OLDHAM,Rivastigmine,2016-07-01,4929.0
OLDHAM,Rivastigmine,2016-08-01,5828.0
OLDHAM,Rivastigmine,2016-09-01,5273.0
OLDHAM,Rivastigmine,2016-10-01,4994.0
OLDHAM,Rivastigmine,2016-11-01,5082.0
OLDHAM,Rivastigmine,2016-12-01,5092.0
OLDHAM,Rivastigmine,2017-01-01,4344.0
OLDHAM,Rivastigmine,2017-02-01,5700.0
OLDHAM,Rivastigmine,2017-03-01,5022.0
OLDHAM,Rivastigmine,2017-04-01,4414.0
OLDHAM,Rivastigmine,2017-05-01,5203.0
OLDHAM,Rivastigmine,2017-06-01,5602.0
OLDHAM,Rivastigmine,2017-07-01,5120.0
OLDHAM,Rivastigmine,2017-08-01,5235.0
OLDHAM,Rivastigmine,2017-09-01,4865.0
OLDHAM,Rivastigmine,2017-10-01,4540.0
OLDHAM,Rivastigmine,2017-11-01,4348.0
OLDHAM,Rivastigmine,2017-12-01,4797.0
OLDHAM,Rivastigmine,2018-01-01,4436.0
OLDHAM,Rivastigmine,2018-02-01,4538.0
OLDHAM,Rivastigmine,2018-03-01,4045.0
OLDHAM,Rivastigmine,2018-04-01,4234.0
OLDHAM,Rivastigmine,2018-05-01,4190.0
OLDHAM,Rivastigmine,2018-06-01,4270.0
OLDHAM,Rivastigmine,2018-07-01,4827.0
OLDHAM,Rivastigmine,2018-08-01,3879.0
OLDHAM,Rivastigmine,2018-09-01,4436.0
OLDHAM,Rivastigmine,2018-10-01,4248.0
OLDHAM,Rivastigmine,2018-11-01,4842.0
OLDHAM,Rivastigmine,2018-12-01,4612.0
OLDHAM,Rivastigmine,2019-01-01,4223.0
OLDHAM,Rivastigmine,2019-02-01,3674.0
OLDHAM,Rivastigmine,2019-03-01,3958.0
OLDHAM,Rivastigmine,2019-04-01,4120.0
OLDHAM,Rivastigmine,2019-05-01,4484.0
OLDHAM,Rivastigmine,2019-06-01,3910.0
OLDHAM,Rivastigmine,2019-07-01,4166.0
OLDHAM,Rivastigmine,2019-08-01,3910.0
OLDHAM,Rivastigmine,2019-09-01,3498.0
OLDHAM,Rivastigmine,2019-10-01,3702.0
OLDHAM,Rivastigmine,2019-11-01,3606.0
OLDHAM,Rivastigmine,2019-12-01,3847.0
OLDHAM,Rivastigmine,2020-01-01,3722.0
OLDHAM,Rivastigmine,2020-02-01,3899.0
OLDHAM,Rivastigmine,2020-03-01,4336.0
OLDHAM,Rivastigmine,2020-04-01,4144.0
OLDHAM,Rivastigmine,2020-05-01,3178.0
OLDHAM,Rivastigmine,2020-06-01,4628.0
OLDHAM,Rivastigmine,2020-07-01,3910.0
OLDHAM,Rivastigmine,2020-08-01,3576.0
OLDHAM,Rivastigmine,2020-09-01,3246.0
OLDHAM,Rivastigmine,2020-10-01,3356.0
OLDHAM,Rivastigmine,2020-11-01,3367.0
OLDHAM,Rivastigmine,2020-12-01,3178.0
SALFORD,Donepezil,2014-01-01,15354.0
SALFORD,Donepezil,2014-02-01,14531.0
SALFORD,Donepezil,2014-03-01,15335.0
SALFORD,Donepezil,2014-04-01,15149.0
SALFORD,Donepezil,2014-05-01,15316.0
SALFORD,Donepezil,2014-06-01,14381.0
SALFORD,Donepezil,2014-07-01,14686.0
SALFORD,Donepezil,2014-08-01,14324.0
SALFORD,Donepezil,2014-09-01,13276.0
SALFORD,Donepezil,2014-10-01,15097.0
SALFORD,Donepezil,2014-11-01,12844.0
SALFORD,Donepezil,2014-12-01,14224.0
SALFORD,Donepezil,2015-01-01,14105.0
SALFORD,Donepezil,2015-02-01,12931.0
SALFORD,Donepezil,2015-03-01,14739.0
SALFORD,Donepezil,2015-04-01,14272.0
SALFORD,Donepezil,2015-05-01,14834.0
SALFORD,Donepezil,2015-06-01,13665.0
SALFORD,Donepezil,2015-07-01,15381.0
SALFORD,Donepezil,2015-08-01,12655.0
SALFORD,Donepezil,2015-09-01,13017.0
SALFORD,Donepezil,2015-10-01,13157.0
SALFORD,Donepezil,2015-11-01,12120.0
SALFORD,Donepezil,2015-12-01,12790.0
SALFORD,Donepezil,2016-01-01,12404.0
SALFORD,Donepezil,2016-02-01,12585.0
SALFORD,Donepezil,2016-03-01,13636.0
SALFORD,Donepezil,2016-04-01,13608.0
SALFORD,Donepezil,2016-05-01,13293.0
SALFORD,Donepezil,2016-06-01,12913.0
SALFORD,Donepezil,2016-07-01,12626.0
SALFORD,Donepezil,2016-08-01,13305.0
SALFORD,Donepezil,2016-09-01,13752.0
SALFORD,Donepezil,2016-10-01,12833.0
SALFORD,Donepezil,2016-11-01,13760.0
SALFORD,Donepezil,2016-12-01,13178.0
SALFORD,Donepezil,2017-01-01,12117.0
SALFORD,Donepezil,2017-02-01,10631.0
SALFORD,Donepezil,2017-03-01,13141.0
SALFORD,Donepezil,2017-04-01,10728.0
SALFORD,Donepezil,2017-05-01,12468.0
SALFORD,Donepezil,2017-06-01,12732.0
SALFORD,Donepezil,2017-07-01,12668.0
SALFORD,Donepezil,2017-08-01,12054.0
SALFORD,Donepezil,2017-09-01,12598.0
SALFORD,Donepezil,2017-10-01,12114.0
SALFORD,Donepezil,2017-11-01,12417.0
SALFORD,Donepezil,2017-12-01,11953.0
SALFORD,Donepezil,2018-01-01,12062.0
SALFORD,Donepezil,2018-02-01,11265.0
SALFORD,Donepezil,2018-03-01,10780.0
SALFORD,Donepezil,2018-04-01,13043.0
SALFORD,Donepezil,2018-05-01,10910.0
SALFORD,Donepezil,2018-06-01,11523.0
SALFORD,Donepezil,2018-07-01,11596.0
SALFORD,Donepezil,2018-08-01,12553.0
SALFORD,Donepezil,2018-09-01,11638.0
SALFORD,Donepezil,2018-10-01,12969.0
SALFORD,Donepezil,2018-11-01,12761.0
SALFORD,Donepezil,2018-12-01,11066.0
SALFORD,Donepezil,2019-01-01,12189.0
SALFORD,Donepezil,2019-02-01,11553.0
SALFORD,Donepezil,2019-03-01,12509.0
SALFORD,Donepezil,2019-04-01,12167.0
SALFORD,Donepezil,2019-05-01,12654.0
SALFORD,Donepezil,2019-06-01,12650.0
SALFORD,Donepezil,2019-07-01,13177.0
SALFORD,Donepezil,2019-08-01,13266.0
SALFORD,Donepezil,2019-09-01,12222.0
SALFORD,Donepezil,2019-10-01,14185.0
SALFORD,Donepezil,2019-11-01,13308.0
SALFORD,Donepezil,2019-12-01,12327.0
SALFORD,Donepezil,2020-01-01,13782.0
SALFORD,Donepezil,2020-02-01,13079.0
SALFORD,Donepezil,2020-03-01,13991.0
SALFORD,Donepezil,2020-04-01,13710.0
SALFORD,Donepezil,2020-05-01,11196.0
SALFORD,Donepezil,2020-06-01,12770.0
SALFORD,Donepezil,2020-07-01,12112.0
SALFORD,Donepezil,2020-08-01,12690.0
SALFORD,Donepezil,2020-09-01,11666.0
SALFORD,Donepezil,2020-10-01,12576.0
SALFORD,Donepezil,2020-11-01,11138.0
SALFORD,Donepezil,2020-12-01,11977.0
SALFORD,Galantamine,2014-01-01,3042.0
SALFORD,Galantamine,2014-02-01,2454.0
SALFORD,Galantamine,2014-03-01,2847.0
SALFORD,Galantamine,2014-04-01,2596.0
SALFORD,Galantamine,2014-05-01,2883.0
SALFORD,Galantamine,2014-06-01,2624.0
SALFORD,Galantamine,2014-07-01,2753.0
SALFORD,Galantamine,2014-08-01,2440.0
SALFORD,Galantamine,2014-09-01,2636.0
SALFORD,Galantamine,2014-10-01,2436.0
SALFORD,Galantamine,2014-11-01,2568.0
SALFORD,Galantamine,2014-12-01,2647.0
SALFORD,Galantamine,2015-01-01,2629.0
SALFORD,Galantamine,2015-02-01,2633.0
SALFORD,Galantamine,2015-03-01,2439.0
SALFORD,Galantamine,2015-04-01,2438.0
SALFORD,Galantamine,2015-05-01,2437.0
SALFORD,Galantamine,2015-06-01,2392.0
SALFORD,Galantamine,2015-07-01,3186.0
SALFORD,Galantamine,2015-08-01,2173.0
SALFORD,Galantamine,2015-09-01,1880.0
SALFORD,Galantamine,2015-10-01,1873.0
SALFORD,Galantamine,2015-11-01,2100.0
SALFORD,Galantamine,2015-12-01,1673.0
SALFORD,Galantamine,2016-01-01,1933.0
SALFORD,Galantamine,2016-02-01,2282.0
SALFORD,Galantamine,2016-03-01,1472.0
SALFORD,Galantamine,2016-04-01,2248.0
SALFORD,Galantamine,2016-05-01,2352.0
SALFORD,Galantamine,2016-06-01,2515.0
SALFORD,Galantamine,2016-07-01,2250.0
SALFORD,Galantamine,2016-08-01,1799.0
SALFORD,Galantamine,2016-09-01,2320.0
SALFORD,Galantamine,2016-10-01,2059.0
SALFORD,Galantamine,2016-11-01,2262.0
SALFORD,Galantamine,2016-12-01,1955.0
SALFORD,Galantamine,2017-01-01,2050.0
SALFORD,Galantamine,2017-02-01,1895.0
SALFORD,Galantamine,2017-03-01,2146.0
SALFORD,Galantamine,2017-04-01,1814.0
SALFORD,Galantamine,2017-05-01,1973.0
SALFORD,Galantamine,2017-06-01,2411.0
SALFORD,Galantamine,2017-07-01,2431.0
SALFORD,Galantamine,2017-08-01,1731.0
SALFORD,Galantamine,2017-09-01,2168.0
SALFORD,Galantamine,2017-10-01,1873.0
SALFORD,Galantamine,2017-11-01,2073.0
SALFORD,Galantamine,2017-12-01,2018.0
SALFORD,Galantamine,2018-01-01,3199.0
SALFORD,Galantamine,2018-02-01,2342.0
SALFORD,Galantamine,2018-03-01,1211.0
SALFORD,Galantamine,2018-04-01,2080.0
SALFORD,Galantamine,2018-05-01,1949.0
SALFORD,Galantamine,2018-06-01,1994.0
SALFORD,Galantamine,2018-07-01,1616.0
SALFORD,Galantamine,2018-08-01,1749.0
SALFORD,Galantamine,2018-09-01,1721.0
SALFORD,Galantamine,2018-10-01,1763.0
SALFORD,Galantamine,2018-11-01,1907.0
SALFORD,Galantamine,2018-12-01,1525.0
SALFORD,Galantamine,2019-01-01,1893.0
SALFORD,Galantamine,2019-02-01,1583.0
SALFORD,Galantamine,2019-03-01,1699.0
SALFORD,Galantamine,2019-04-01,1523.0
SALFORD,Galantamine,2019-05-01,1818.0
SALFORD,Galantamine,2019-06-01,1192.0
SALFORD,Galantamine,2019-07-01,1269.0
SALFORD,Galantamine,2019-08-01,1325.0
SALFORD,Galantamine,2019-09-01,1848.0
SALFORD,Galantamine,2019-10-01,1662.0
SALFORD,Galantamine,2019-11-01,1571.0
SALFORD,Galantamine,2019-12-01,1194.0
SALFORD,Galantamine,2020-01-01,1348.0
SALFORD,Galantamine,2020-02-01,1103.0
SALFORD,Galantamine,2020-03-01,1495.0
SALFORD,Galantamine,2020-04-01,973.0
SALFORD,Galantamine,2020-05-01,1310.0
SALFORD,Galantamine,2020-06-01,1215.0
SALFORD,Galantamine,2020-07-01,1073.0
SALFORD,Galantamine,2020-08-01,1102.0
SALFORD,Galantamine,2020-09-01,1787.0
SALFORD,Galantamine,2020-10-01,1597.0
SALFORD,Galantamine,2020-11-01,1268.0
SALFORD,Galantamine,2020-12-01,1408.0
SALFORD,Memantine,2014-01-01,1109.0
SALFORD,Memantine,2014-02-01,1010.0
SALFORD,Memantine,2014-03-01,1158.0
SALFORD,Memantine,2014-04-01,1129.0
SALFORD,Memantine,2014-05-01,1122.0
SALFORD,Memantine,2014-06-01,996.0
SALFORD,Memantine,2014-07-01,1164.0
SALFORD,Memantine,2014-08-01,848.0
SALFORD,Memantine,2014-09-01,1122.0
SALFORD,Memantine,2014-10-01,1377.0
SALFORD,Memantine,2014-11-01,1347.0
SALFORD,Memantine,2014-12-01,1591.0
SALFORD,Memantine,2015-01-01,1558.0
SALFORD,Memantine,2015-02-01,1540.0
SALFORD,Memantine,2015-03-01,1547.0
SALFORD,Memantine,2015-04-01,1722.0
SALFORD,Memantine,2015-05-01,1865.0
SALFORD,Memantine,2015-06-01,1859.0
SALFORD,Memantine,2015-07-01,2906.0
SALFORD,Memantine,2015-08-01,2473.0
SALFORD,Memantine,2015-09-01,3037.0
SALFORD,Memantine,2015-10-01,3404.0
SALFORD,Memantine,2015-11-01,3611.0
SALFORD,Memantine,2015-12-01,4421.0
SALFORD,Memantine,2016-01-01,5188.0
SALFORD,Memantine,2016-02-01,5205.0
SALFORD,Memantine,2016-03-01,6186.0
SALFORD,Memantine,2016-04-01,6483.0
SALFORD,Memantine,2016-05-01,6481.0
SALFORD,Memantine,2016-06-01,6211.0
SALFORD,Memantine,2016-07-01,6278.0
SALFORD,Memantine,2016-08-01,7655.0
SALFORD,Memantine,2016-09-01,7611.0
SALFORD,Memantine,2016-10-01,7282.0
SALFORD,Memantine,2016-11-01,8223.0
SALFORD,Memantine,2016-12-01,7959.0
SALFORD,Memantine,2017-01-01,8231.0
SALFORD,Memantine,2017-02-01,6534.0
SALFORD,Memantine,2017-03-01,7931.0
SALFORD,Memantine,2017-04-01,7943.0
SALFORD,Memantine,2017-05-01,8217.0
SALFORD,Memantine,2017-06-01,8503.0
SALFORD,Memantine,2017-07-01,9276.0
SALFORD,Memantine,2017-08-01,7772.0
SALFORD,Memantine,2017-09-01,8617.0
SALFORD,Memantine,2017-10-01,9118.0
SALFORD,Memantine,2017-11-01,9124.0
SALFORD,Memantine,2017-12-01,9337.0
SALFORD,Memantine,2018-01-01,10544.0
SALFORD,Memantine,2018-02-01,8607.0
SALFORD,Memantine,2018-03-01,8583.0
SALFORD,Memantine,2018-04-01,10558.0
SALFORD,Memantine,2018-05-01,9084.0
SALFORD,Memantine,2018-06-01,9358.0
SALFORD,Memantine,2018-07-01,10161.0
SALFORD,Memantine,2018-08-01,10526.0
SALFORD,Memantine,2018-09-01,9857.0
SALFORD,Memantine,2018-10-01,11132.0
SALFORD,Memantine,2018-11-01,11050.0
SALFORD,Memantine,2018-12-01,9798.0
SALFORD,Memantine,2019-01-01,11329.0
SALFORD,Memantine,2019-02-01,11145.0
SALFORD,Memantine,2019-03-01,10905.0
SALFORD,Memantine,2019-04-01,11221.0
SALFORD,Memantine,2019-05-01,12364.0
SALFORD,Memantine,2019-06-01,11609.0
SALFORD,Memantine,2019-07-01,12174.0
SALFORD,Memantine,2019-08-01,14313.0
SALFORD,Memantine,2019-09-01,12321.0
SALFORD,Memantine,2019-10-01,15986.0
SALFORD,Memantine,2019-11-01,13797.0
SALFORD,Memantine,2019-12-01,12617.0
SALFORD,Memantine,2020-01-01,14173.0
SALFORD,Memantine,2020-02-01,12334.0
SALFORD,Memantine,2020-03-01,13863.0
SALFORD,Memantine,2020-04-01,12295.0
SALFORD,Memantine,2020-05-01,12243.0
SALFORD,Memantine,2020-06-01,12327.0
SALFORD,Memantine,2020-07-01,12697.0
SALFORD,Memantine,2020-08-01,12352.0
SALFORD,Memantine,2020-09-01,11626.0
SALFORD,Memantine,2020-10-01,11720.0
SALFORD,Memantine,2020-11-01,10357.0
SALFORD,Memantine,2020-12-01,11533.0
SALFORD,Rivastigmine,2014-01-01,5563.0
SALFORD,Rivastigmine,2014-02-01,4866.0
SALFORD,Rivastigmine,2014-03-01,6006.0
SALFORD,Rivastigmine,2014-04-01,5993.0
SALFORD,Rivastigmine,2014-05-01,5868.0
SALFORD,Rivastigmine,2014-06-01,5620.0
SALFORD,Rivastigmine,2014-07-01,6773.0
SALFORD,Rivastigmine,2014-08-01,5392.0
SALFORD,Rivastigmine,2014-09-01,5351.0
SALFORD,Rivastigmine,2014-10-01,6194.0
SALFORD,Rivastigmine,2014-11-01,4800.0
SALFORD,Rivastigmine,2014-12-01,6041.0
SALFORD,Rivastigmine,2015-01-01,5810.0
SALFORD,Rivastigmine,2015-02-01,4997.0
SALFORD,Rivastigmine,2015-03-01,5832.0
SALFORD,Rivastigmine,2015-04-01,5389.0
SALFORD,Rivastigmine,2015-05-01,6380.0
SALFORD,Rivastigmine,2015-06-01,5708.0
SALFORD,Rivastigmine,2015-07-01,6620.0
SALFORD,Rivastigmine,2015-08-01,5148.0
SALFORD,Rivastigmine,2015-09-01,5201.0
SALFORD,Rivastigmine,2015-10-01,5228.0
SALFORD,Rivastigmine,2015-11-01,4752.0
SALFORD,Rivastigmine,2015-12-01,5435.0
SALFORD,Rivastigmine,2016-01-01,5811.0
SALFORD,Rivastigmine,2016-02-01,5136.0
SALFORD,Rivastigmine,2016-03-01,5995.0
SALFORD,Rivastigmine,2016-04-01,6361.0
SALFORD,Rivastigmine,2016-05-01,6799.0
SALFORD,Rivastigmine,2016-06-01,6709.0
SALFORD,Rivastigmine,2016-07-01,5652.0
SALFORD,Rivastigmine,2016-08-01,6867.0
SALFORD,Rivastigmine,2016-09-01,5943.0
SALFORD,Rivastigmine,2016-10-01,6109.0
SALFORD,Rivastigmine,2016-11-01,6616.0
SALFORD,Rivastigmine,2016-12-01,6054.0
SALFORD,Rivastigmine,2017-01-01,6191.0
SALFORD,Rivastigmine,2017-02-01,5113.0
SALFORD,Rivastigmine,2017-03-01,6159.0
SALFORD,Rivastigmine,2017-04-01,5728.0
SALFORD,Rivastigmine,2017-05-01,5996.0
SALFORD,Rivastigmine,2017-06-01,6248.0
SALFORD,Rivastigmine,2017-07-01,6960.0
SALFORD,Rivastigmine,2017-08-01,5450.0
SALFORD,Rivastigmine,2017-09-01,6367.0
SALFORD,Rivastigmine,2017-10-01,6625.0
SALFORD,Rivastigmine,2017-11-01,5841.0
SALFORD,Rivastigmine,2017-12-01,6443.0
SALFORD,Rivastigmine,2018-01-01,5708.0
SALFORD,Rivastigmine,2018-02-01,5813.0
SALFORD,Rivastigmine,2018-03-01,6086.0
SALFORD,Rivastigmine,2018-04-01,6401.0
SALFORD,Rivastigmine,2018-05-01,6141.0
SALFORD,Rivastigmine,2018-06-01,6265.0
SALFORD,Rivastigmine,2018-07-01,6415.0
SALFORD,Rivastigmine,2018-08-01,6677.0
SALFORD,Rivastigmine,2018-09-01,5143.0
SALFORD,Rivastigmine,2018-10-01,5783.0
SALFORD,Rivastigmine,2018-11-01,6372.0
SALFORD,Rivastigmine,2018-12-01,4844.0
SALFORD,Rivastigmine,2019-01-01,6413.0
SALFORD,Rivastigmine,2019-02-01,5469.0
SALFORD,Rivastigmine,2019-03-01,5781.0
SALFORD,Rivastigmine,2019-04-01,5440.0
SALFORD,Rivastigmine,2019-05-01,6012.0
SALFORD,Rivastigmine,2019-06-01,5612.0
SALFORD,Rivastigmine,2019-07-01,6055.0
SALFORD,Rivastigmine,2019-08-01,6046.0
SALFORD,Rivastigmine,2019-09-01,5473.0
SALFORD,Rivastigmine,2019-10-01,6077.0
SALFORD,Rivastigmine,2019-11-01,6085.0
SALFORD,Rivastigmine,2019-12-01,5866.0
SALFORD,Rivastigmine,2020-01-01,5902.0
SALFORD,Rivastigmine,2020-02-01,5313.0
SALFORD,Rivastigmine,2020-03-01,5524.0
SALFORD,Rivastigmine,2020-04-01,6067.0
SALFORD,Rivastigmine,2020-05-01,4649.0
SALFORD,Rivastigmine,2020-06-01,5465.0
SALFORD,Rivastigmine,2020-07-01,5973.0
SALFORD,Rivastigmine,2020-08-01,5504.0
SALFORD,Rivastigmine,2020-09-01,4874.0
SALFORD,Rivastigmine,2020-10-01,5101.0
SALFORD,Rivastigmine,2020-11-01,4430.0
SALFORD,Rivastigmine,2020-12-01,5564.0
STOCKPORT,Donepezil,2014-01-01,21798.0
STOCKPORT,Donepezil,2014-02-01,18648.0
STOCKPORT,Donepezil,2014-03-01,21075.0
STOCKPORT,Donepezil,2014-04-01,20768.0
STOCKPORT,Donepezil,2014-05-01,20887.0
STOCKPORT,Donepezil,2014-06-01,20347.0
STOCKPORT,Donepezil,2014-07-01,22235.0
STOCKPORT,Donepezil,2014-08-01,19765.0
STOCKPORT,Donepezil,2014-09-01,23561.0
